tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-7393,Canberra,Hard,32,C,20241230,9,B0FV,,,Roman Andres Burruchaga,R,183.0,ARG,22.935,F0F2,,,Jaime Faria,R,188.0,POR,21.402,6-3 6-3,3,R32,72.0,1.0,1.0,55.0,35.0,24.0,13.0,9.0,3.0,4.0,6.0,5.0,63.0,35.0,24.0,8.0,9.0,4.0,8.0,156.0,378.0,123.0,489.0
2025-7393,Canberra,Hard,32,C,20241230,10,E865,,,Christopher Eubanks,R,201.0,USA,28.654,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,26.338,6-3 7-6(5),3,R32,82.0,16.0,3.0,66.0,42.0,34.0,15.0,11.0,0.0,0.0,11.0,3.0,59.0,34.0,30.0,14.0,10.0,1.0,2.0,107.0,572.0,111.0,554.0
2025-7393,Canberra,Hard,32,C,20241230,11,F0FV,,,Joao Fonseca,R,188.0,BRA,1.836,MK66,,,Mackenzie Mcdonald,R,178.0,USA,29.708,6-1 6-3,3,R32,54.0,8.0,2.0,42.0,28.0,24.0,9.0,8.0,1.0,1.0,2.0,2.0,43.0,31.0,17.0,5.0,8.0,2.0,6.0,145.0,409.0,131.0,464.0
2025-7393,Canberra,Hard,32,C,20241230,12,GE33,,,Daniel Elahi Galan,R,191.0,COL,28.534,C0JP,,,Raphael Collignon,R,191.0,BEL,22.962,6-2 3-6 6-2,3,R32,115.0,11.0,3.0,88.0,58.0,42.0,13.0,12.0,7.0,9.0,8.0,7.0,78.0,50.0,31.0,12.0,13.0,2.0,7.0,126.0,473.0,121.0,500.0
2025-7393,Canberra,Hard,32,C,20241230,13,KI82,,,Vit Kopriva,R,178.0,CZE,27.543,KC12,,,Mitchell Krueger,R,188.0,USA,30.965,7-6(5) 3-6 6-3,3,R32,130.0,10.0,6.0,103.0,60.0,42.0,26.0,15.0,5.0,7.0,9.0,3.0,91.0,62.0,50.0,12.0,15.0,5.0,7.0,130.0,465.0,147.0,396.0
2025-7393,Canberra,Hard,32,C,20241230,14,Q02L,,,Ethan Quinn,R,191.0,USA,20.802,EA27,,,Blake Ellis,R,191.0,AUS,,7-6(4) 7-6(5),3,R32,115.0,5.0,3.0,84.0,52.0,35.0,18.0,12.0,4.0,7.0,12.0,4.0,81.0,47.0,39.0,12.0,12.0,7.0,10.0,202.0,280.0,338.0,149.0
2025-7393,Canberra,Hard,32,C,20241230,15,S0IA,,,Dane Sweeny,R,170.0,AUS,2.388,V0DZ,,,Luca Van Assche,R,178.0,FRA,20.638,6-4 6-4,3,R32,90.0,0.0,4.0,58.0,37.0,24.0,13.0,10.0,1.0,3.0,3.0,6.0,67.0,36.0,21.0,16.0,10.0,6.0,10.0,345.0,147.0,128.0,471.0
2025-7393,Canberra,Hard,32,C,20241230,16,T0BW,,,James Trotter,R,183.0,JPN,25.424,K0EP,,,Jerome Kym,R,198.0,SUI,21.881,7-6(6) 7-6(4),3,R32,112.0,13.0,0.0,76.0,57.0,47.0,13.0,12.0,2.0,2.0,14.0,6.0,87.0,49.0,36.0,23.0,12.0,2.0,2.0,193.0,298.0,134.0,451.0
2025-7393,Canberra,Hard,32,C,20241230,17,KI82,,,Vit Kopriva,R,178.0,CZE,27.543,D923,3.0,,Damir Dzumhur,R,175.0,BIH,32.613,7-5 7-5,3,R16,116.0,1.0,8.0,74.0,35.0,20.0,17.0,12.0,7.0,13.0,1.0,6.0,85.0,50.0,21.0,16.0,12.0,4.0,12.0,130.0,465.0,83.0,679.0
2025-7393,Canberra,Hard,32,C,20241230,18,F0BY,6.0,,Jacob Fearnley,R,183.0,GBR,23.461,T0BW,,,James Trotter,R,183.0,JPN,25.424,6-2 6-4,3,R16,72.0,4.0,3.0,48.0,29.0,22.0,15.0,9.0,1.0,1.0,10.0,3.0,65.0,41.0,26.0,10.0,9.0,5.0,8.0,99.0,622.0,193.0,298.0
2025-7393,Canberra,Hard,32,C,20241230,19,E865,,,Christopher Eubanks,R,201.0,USA,28.654,GK06,,,Alexis Galarneau,R,180.0,CAN,25.832,6-4 6-4,3,R16,78.0,7.0,3.0,62.0,39.0,30.0,14.0,10.0,1.0,1.0,4.0,5.0,52.0,31.0,25.0,12.0,10.0,1.0,3.0,107.0,572.0,205.0,278.0
2025-7393,Canberra,Hard,32,C,20241230,20,F0FV,,,Joao Fonseca,R,188.0,BRA,1.836,A0CJ,,,Duje Ajdukovic,R,188.0,CRO,23.899,6-1 7-5,3,R16,75.0,4.0,2.0,52.0,35.0,27.0,7.0,9.0,2.0,4.0,0.0,3.0,62.0,30.0,14.0,15.0,10.0,3.0,9.0,145.0,409.0,142.0,422.0
2025-7393,Canberra,Hard,32,C,20241230,21,L0IL,,,Martin Landaluce,R,193.0,ESP,18.976,S0IA,,,Dane Sweeny,R,170.0,AUS,2.388,6-1 6-2,3,R16,68.0,10.0,8.0,51.0,29.0,25.0,9.0,8.0,3.0,4.0,1.0,1.0,43.0,31.0,14.0,4.0,7.0,1.0,6.0,151.0,383.0,345.0,147.0
2025-7393,Canberra,Hard,32,C,20241230,22,M0G4,,,Harold Mayot,R,180.0,FRA,22.902,GE33,,,Daniel Elahi Galan,R,191.0,COL,28.534,7-6(5) 6-4,3,R16,106.0,9.0,2.0,76.0,40.0,32.0,19.0,11.0,4.0,5.0,10.0,1.0,68.0,47.0,30.0,14.0,11.0,0.0,2.0,116.0,518.0,126.0,473.0
2025-7393,Canberra,Hard,32,C,20241230,23,Q02L,,,Ethan Quinn,R,191.0,USA,20.802,K0A3,,,Patrick Kypson,R,188.0,USA,25.175,3-6 7-6(5) 6-4,3,R16,135.0,17.0,1.0,96.0,61.0,48.0,21.0,15.0,4.0,6.0,8.0,3.0,95.0,61.0,54.0,15.0,16.0,4.0,6.0,202.0,280.0,211.0,269.0
2025-7393,Canberra,Hard,32,C,20241230,24,WB08,,,Yosuke Watanuki,R,180.0,JPN,26.719,B0FV,,,Roman Andres Burruchaga,R,183.0,ARG,22.935,6-3 3-6 7-6(5),3,R16,137.0,18.0,1.0,102.0,62.0,46.0,21.0,15.0,4.0,6.0,6.0,1.0,95.0,57.0,42.0,23.0,15.0,2.0,4.0,374.0,130.0,156.0,378.0
2025-7393,Canberra,Hard,32,C,20241230,25,F0BY,6.0,,Jacob Fearnley,R,183.0,GBR,23.461,E865,,,Christopher Eubanks,R,201.0,USA,28.654,4-6 6-2 7-6(3),3,QF,134.0,12.0,7.0,107.0,55.0,39.0,34.0,15.0,8.0,9.0,11.0,3.0,104.0,62.0,45.0,23.0,15.0,10.0,12.0,99.0,622.0,107.0,572.0
2025-7393,Canberra,Hard,32,C,20241230,26,F0FV,,,Joao Fonseca,R,188.0,BRA,1.836,M0G4,,,Harold Mayot,R,180.0,FRA,22.902,6-2 6-3,3,QF,73.0,9.0,3.0,58.0,39.0,25.0,9.0,8.0,5.0,7.0,2.0,3.0,57.0,37.0,17.0,9.0,9.0,3.0,9.0,145.0,409.0,116.0,518.0
2025-7393,Canberra,Hard,32,C,20241230,27,L0IL,,,Martin Landaluce,R,193.0,ESP,18.976,WB08,,,Yosuke Watanuki,R,180.0,JPN,26.719,W/O,3,QF,71.0,7.0,3.0,50.0,27.0,23.0,12.0,9.0,3.0,4.0,1.0,3.0,45.0,27.0,17.0,7.0,8.0,4.0,8.0,151.0,383.0,374.0,130.0
2025-7393,Canberra,Hard,32,C,20241230,28,Q02L,,,Ethan Quinn,R,191.0,USA,20.802,KI82,,,Vit Kopriva,R,178.0,CZE,27.543,6-4 7-5,3,QF,98.0,5.0,0.0,57.0,36.0,26.0,16.0,11.0,0.0,1.0,3.0,2.0,77.0,44.0,28.0,17.0,11.0,6.0,9.0,202.0,280.0,130.0,465.0
2025-7393,Canberra,Hard,32,C,20241230,29,F0FV,,,Joao Fonseca,R,188.0,BRA,1.836,F0BY,6.0,,Jacob Fearnley,R,183.0,GBR,23.461,6-3 6-3,3,SF,72.0,7.0,0.0,48.0,29.0,22.0,15.0,9.0,1.0,1.0,8.0,1.0,68.0,48.0,32.0,7.0,9.0,6.0,9.0,145.0,409.0,99.0,622.0
2025-7393,Canberra,Hard,32,C,20241230,30,Q02L,,,Ethan Quinn,R,191.0,USA,20.802,L0IL,,,Martin Landaluce,R,193.0,ESP,18.976,6-3 6-3,3,SF,95.0,3.0,4.0,62.0,30.0,22.0,18.0,9.0,2.0,3.0,6.0,7.0,55.0,30.0,22.0,7.0,9.0,5.0,9.0,202.0,280.0,151.0,383.0
2025-7393,Canberra,Hard,32,C,20241230,31,F0FV,,,Joao Fonseca,R,188.0,BRA,1.836,Q02L,,,Ethan Quinn,R,191.0,USA,20.802,6-4 6-4,3,F,72.0,7.0,1.0,53.0,36.0,32.0,9.0,10.0,0.0,0.0,6.0,3.0,55.0,32.0,29.0,8.0,10.0,5.0,7.0,145.0,409.0,202.0,280.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,1,H09F,1.0,,Yu Hsiou Hsu,R,178.0,TPE,25.766,I0AX,,,Kokoro Isomura,R,175.0,JPN,,6-2 6-1,3,R32,77.0,4.0,1.0,65.0,40.0,27.0,15.0,8.0,5.0,5.0,0.0,0.0,41.0,30.0,16.0,6.0,7.0,5.0,9.0,221.0,261.0,460.0,91.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,2,M0IF,2.0,,Francesco Maestrelli,R,196.0,ITA,22.045,LI10,,,Christian Langmo,R,191.0,USA,,4-6 6-1 6-3,3,R32,125.0,10.0,7.0,79.0,45.0,38.0,19.0,13.0,2.0,3.0,3.0,5.0,91.0,58.0,36.0,16.0,13.0,8.0,12.0,117.0,512.0,340.0,144.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,3,KC56,,,Aslan Karatsev,R,185.0,RUS,3.134,BE69,4.0,,Yan Bai,R,185.0,CHN,3.563,7-5 2-6 7-6(2),3,R32,164.0,3.0,2.0,112.0,81.0,50.0,15.0,16.0,5.0,11.0,4.0,5.0,105.0,62.0,42.0,20.0,16.0,6.0,11.0,229.0,254.0,479.0,89.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,4,MI01,,,Hiroki Moriya,R,168.0,JPN,34.226,G09C,5.0,,Marek Gengel,R,185.0,CZE,,5-1 RET,3,R32,23.0,0.0,0.0,14.0,10.0,8.0,4.0,3.0,0.0,0.0,0.0,2.0,18.0,9.0,5.0,3.0,3.0,0.0,2.0,384.0,125.0,385.0,123.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,5,DF92,,,Corentin Denolly,L,188.0,FRA,27.587,SX90,6.0,,Fajing Sun,R,178.0,CHN,2.826,7-6(7) 4-6 6-4,3,R32,146.0,7.0,6.0,102.0,62.0,47.0,18.0,16.0,2.0,6.0,6.0,2.0,105.0,60.0,40.0,24.0,16.0,5.0,9.0,397.0,119.0,273.0,196.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,6,M0E1,,,Daniel Michalski,R,180.0,POL,24.988,BU54,7.0,,Geoffrey Blancaneaux,R,180.0,FRA,26.415,6-0 6-4,3,R32,103.0,3.0,0.0,57.0,29.0,23.0,13.0,8.0,5.0,6.0,2.0,1.0,55.0,35.0,17.0,8.0,8.0,4.0,9.0,242.0,233.0,256.0,211.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,7,C0HT,,,Murphy Cassone,R,188.0,USA,22.393,BU70,8.0,,Remy Bertola,R,175.0,SUI,26.352,6-4 6-1,3,R32,64.0,4.0,1.0,44.0,27.0,22.0,12.0,8.0,1.0,1.0,4.0,3.0,49.0,22.0,17.0,9.0,9.0,2.0,6.0,244.0,227.0,212.0,274.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,8,C0AJ,,,Jie Cui,R,183.0,CHN,26.951,TB70,,,Wishaya Trongcharoenchaikul,R,,THA,29.749,6-4 6-2,3,R32,73.0,2.0,0.0,46.0,31.0,28.0,9.0,9.0,0.0,0.0,6.0,2.0,60.0,40.0,28.0,6.0,9.0,1.0,4.0,419.0,113.0,667.0,45.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,9,DG80,,,Enrico Dalla Valle,R,196.0,ITA,,S0C2,,,Hikaru Shiraishi,R,168.0,JPN,,6-0 6-2,3,R32,69.0,4.0,3.0,40.0,27.0,21.0,9.0,7.0,1.0,1.0,0.0,2.0,53.0,29.0,16.0,7.0,7.0,6.0,11.0,275.0,192.0,430.0,109.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,10,I0B0,,,Andre Ilagan,L,173.0,USA,,PL64,,,Oleg Prihodko,R,180.0,UKR,,3-6 6-3 6-4,3,R32,93.0,2.0,3.0,74.0,51.0,43.0,13.0,14.0,1.0,2.0,13.0,5.0,81.0,49.0,37.0,19.0,14.0,4.0,6.0,346.0,142.0,472.0,92.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,11,J0D2,,,Maximus Jones,R,185.0,THA,20.337,PD31,,,Benoit Paire,R,196.0,FRA,35.666,6-7(3) 6-3 6-4,3,R32,118.0,5.0,1.0,85.0,50.0,38.0,22.0,15.0,4.0,6.0,3.0,7.0,94.0,56.0,39.0,22.0,16.0,6.0,11.0,304.0,172.0,429.0,102.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,12,N09U,,,Rio Noguchi,R,168.0,JPN,26.026,C0DS,,,Thanapet Chanta,R,168.0,THA,25.328,7-5 6-3,3,R32,97.0,3.0,0.0,65.0,46.0,33.0,10.0,11.0,4.0,6.0,2.0,1.0,78.0,52.0,29.0,11.0,10.0,5.0,9.0,241.0,234.0,672.0,44.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,13,P0D0,,,Jakub Paul,R,180.0,SUI,,O0AD,,,Neil Oberleitner,R,191.0,AUT,,6-4 7-6(5),3,R32,94.0,2.0,1.0,71.0,52.0,37.0,12.0,11.0,4.0,5.0,6.0,2.0,76.0,44.0,30.0,18.0,11.0,6.0,8.0,450.0,101.0,421.0,112.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,14,SO20,,,Jelle Sels,R,188.0,NED,,T09X,,,Clement Tabur,R,173.0,FRA,24.953,7-6(4) 6-3,3,R32,105.0,11.0,2.0,79.0,51.0,40.0,13.0,11.0,3.0,4.0,2.0,0.0,59.0,36.0,26.0,13.0,10.0,7.0,9.0,342.0,143.0,215.0,266.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,15,S0MN,,,Marat Sharipov,R,188.0,RUS,,KH56,,,Zdenek Kolar,R,183.0,CZE,28.244,6-3 6-4,3,R32,84.0,14.0,2.0,53.0,33.0,26.0,13.0,10.0,3.0,4.0,1.0,3.0,67.0,41.0,25.0,12.0,9.0,5.0,8.0,303.0,174.0,181.0,337.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,16,TF58,,,Yusuke Takahashi,R,170.0,JPN,27.222,I426,,,Masamichi Imamura,R,178.0,JPN,,2-6 7-6(6) 3-1 RET,3,R32,134.0,4.0,3.0,90.0,55.0,37.0,18.0,12.0,12.0,15.0,0.0,3.0,84.0,57.0,35.0,17.0,12.0,2.0,4.0,502.0,77.0,353.0,142.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,17,J0D2,,,Maximus Jones,R,185.0,THA,20.337,H09F,1.0,,Yu Hsiou Hsu,R,178.0,TPE,25.766,6-2 6-1,3,R16,70.0,7.0,0.0,47.0,30.0,25.0,8.0,8.0,3.0,3.0,0.0,2.0,43.0,21.0,14.0,6.0,7.0,3.0,7.0,304.0,172.0,221.0,261.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,18,C0AJ,,,Jie Cui,R,183.0,CHN,26.951,M0IF,2.0,,Francesco Maestrelli,R,196.0,ITA,22.045,6-4 6-2,3,R16,94.0,1.0,2.0,50.0,35.0,28.0,11.0,9.0,1.0,1.0,9.0,3.0,66.0,34.0,26.0,12.0,9.0,6.0,9.0,419.0,113.0,117.0,512.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,19,C0HT,,,Murphy Cassone,R,188.0,USA,22.393,I0B0,,,Andre Ilagan,L,173.0,USA,,6-2 6-3,3,R16,61.0,6.0,0.0,56.0,37.0,30.0,9.0,9.0,4.0,4.0,2.0,2.0,39.0,27.0,15.0,7.0,8.0,1.0,4.0,244.0,227.0,346.0,142.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,20,M0E1,,,Daniel Michalski,R,180.0,POL,24.988,SO20,,,Jelle Sels,R,188.0,NED,,1-6 6-1 7-6(1),3,R16,143.0,3.0,4.0,91.0,56.0,39.0,21.0,13.0,6.0,8.0,7.0,2.0,81.0,46.0,34.0,20.0,13.0,8.0,10.0,242.0,233.0,342.0,143.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,21,N09U,,,Rio Noguchi,R,168.0,JPN,26.026,DF92,,,Corentin Denolly,L,188.0,FRA,27.587,6-3 6-3,3,R16,63.0,3.0,0.0,45.0,39.0,33.0,3.0,9.0,1.0,2.0,2.0,5.0,62.0,41.0,26.0,5.0,9.0,5.0,9.0,241.0,234.0,397.0,119.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,22,P0D0,,,Jakub Paul,R,180.0,SUI,,DG80,,,Enrico Dalla Valle,R,196.0,ITA,,6-3 6-4,3,R16,83.0,1.0,0.0,58.0,37.0,25.0,14.0,10.0,0.0,1.0,3.0,0.0,48.0,34.0,21.0,9.0,9.0,3.0,6.0,450.0,101.0,275.0,192.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,23,S0MN,,,Marat Sharipov,R,188.0,RUS,,KC56,,,Aslan Karatsev,R,185.0,RUS,3.134,7-6(2) 5-7 6-4,3,R16,154.0,28.0,3.0,91.0,55.0,47.0,21.0,17.0,2.0,4.0,3.0,2.0,114.0,69.0,42.0,31.0,17.0,4.0,6.0,303.0,174.0,229.0,254.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,24,TF58,,,Yusuke Takahashi,R,170.0,JPN,27.222,MI01,,,Hiroki Moriya,R,168.0,JPN,34.226,6-4 6-4,3,R16,93.0,7.0,3.0,65.0,40.0,28.0,13.0,10.0,2.0,3.0,0.0,3.0,58.0,35.0,21.0,13.0,10.0,2.0,5.0,502.0,77.0,384.0,125.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,25,C0HT,,,Murphy Cassone,R,188.0,USA,22.393,P0D0,,,Jakub Paul,R,180.0,SUI,,7-6(3) 7-6(3),3,QF,105.0,9.0,2.0,85.0,61.0,46.0,13.0,12.0,4.0,6.0,1.0,1.0,81.0,53.0,32.0,18.0,12.0,3.0,5.0,244.0,227.0,450.0,101.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,26,C0AJ,,,Jie Cui,R,183.0,CHN,26.951,M0E1,,,Daniel Michalski,R,180.0,POL,24.988,2-6 6-3 7-6(4),3,QF,173.0,0.0,3.0,107.0,74.0,48.0,16.0,15.0,9.0,13.0,7.0,3.0,82.0,55.0,37.0,16.0,14.0,2.0,5.0,419.0,113.0,242.0,233.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,27,N09U,,,Rio Noguchi,R,168.0,JPN,26.026,J0D2,,,Maximus Jones,R,185.0,THA,20.337,3-6 6-1 6-0,3,QF,117.0,2.0,0.0,76.0,52.0,34.0,13.0,11.0,5.0,7.0,4.0,5.0,75.0,37.0,24.0,13.0,11.0,7.0,13.0,241.0,234.0,304.0,172.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,28,S0MN,,,Marat Sharipov,R,188.0,RUS,,TF58,,,Yusuke Takahashi,R,170.0,JPN,27.222,6-3 4-6 6-2,3,QF,124.0,13.0,5.0,95.0,63.0,47.0,11.0,14.0,5.0,8.0,4.0,2.0,73.0,50.0,32.0,10.0,13.0,4.0,9.0,303.0,174.0,502.0,77.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,29,C0AJ,,,Jie Cui,R,183.0,CHN,26.951,S0MN,,,Marat Sharipov,R,188.0,RUS,,3-6 6-3 7-6(6),3,SF,156.0,4.0,0.0,106.0,82.0,56.0,13.0,15.0,9.0,11.0,16.0,0.0,97.0,50.0,39.0,26.0,15.0,3.0,5.0,419.0,113.0,303.0,174.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,30,N09U,,,Rio Noguchi,R,168.0,JPN,26.026,C0HT,,,Murphy Cassone,R,188.0,USA,22.393,7-5 6-7(4) 6-3,3,SF,150.0,2.0,2.0,112.0,84.0,56.0,16.0,17.0,3.0,4.0,6.0,6.0,101.0,67.0,50.0,16.0,16.0,7.0,10.0,241.0,234.0,244.0,227.0
2025-2795,Nonthaburi 2,Hard,32,C,20250106,31,N09U,,,Rio Noguchi,R,168.0,JPN,26.026,C0AJ,,,Jie Cui,R,183.0,CHN,26.951,7-6(9) 6-2,3,F,124.0,0.0,0.0,71.0,59.0,37.0,9.0,10.0,7.0,10.0,1.0,1.0,84.0,63.0,37.0,9.0,10.0,8.0,13.0,241.0,234.0,419.0,113.0
2025-2831,Oeiras 1,Hard,32,C,20250106,1,M0JF,1.0,,Hamad Medjedovic,R,188.0,SRB,21.473,GC89,,,Egor Gerasimov,R,196.0,BLR,32.153,1-6 7-6(4) 6-4,3,R32,151.0,6.0,3.0,96.0,56.0,40.0,17.0,14.0,5.0,9.0,10.0,5.0,113.0,63.0,44.0,22.0,15.0,11.0,14.0,112.0,536.0,368.0,134.0
2025-2831,Oeiras 1,Hard,32,C,20250106,2,RC04,2.0,,Alexander Ritschard,R,193.0,SUI,3.079,F664,,,Sebastian Fanselow,R,,GER,33.021,6-4 6-4,3,R32,86.0,2.0,2.0,53.0,26.0,22.0,13.0,10.0,2.0,4.0,1.0,2.0,60.0,29.0,15.0,15.0,10.0,2.0,6.0,121.0,492.0,450.0,94.0
2025-2831,Oeiras 1,Hard,32,C,20250106,3,B0J8,,,Micah Braswell,R,183.0,USA,,Z09Z,3.0,,Beibit Zhukayev,R,198.0,KAZ,24.235,1-6 6-2 6-3,3,R32,110.0,5.0,0.0,79.0,57.0,37.0,15.0,12.0,4.0,6.0,9.0,3.0,77.0,43.0,33.0,15.0,12.0,5.0,8.0,463.0,89.0,243.0,236.0
2025-2831,Oeiras 1,Hard,32,C,20250106,4,C0AZ,,,Antoine Cornut Chauvinc,R,188.0,FRA,,Y171,4.0,,Denis Yevseyev,R,188.0,KAZ,31.628,6-2 0-6 6-3,3,R32,98.0,3.0,6.0,84.0,41.0,28.0,20.0,11.0,9.0,12.0,2.0,2.0,85.0,59.0,35.0,13.0,12.0,9.0,13.0,609.0,54.0,250.0,227.0
2025-2831,Oeiras 1,Hard,32,C,20250106,5,D0DP,5.0,,Liam Draxl,R,185.0,CAN,23.088,W09G,,,J.J. Wolf,R,183.0,USA,26.045,5-7 6-2 6-4,3,R32,156.0,10.0,8.0,101.0,59.0,44.0,17.0,15.0,5.0,9.0,12.0,3.0,90.0,42.0,29.0,23.0,15.0,9.0,15.0,246.0,231.0,263.0,208.0
2025-2831,Oeiras 1,Hard,32,C,20250106,6,R0ED,,,Max Hans Rehberg,R,183.0,GER,21.317,S0EK,6.0,,Matias Soto,R,170.0,CHI,,6-4 6-3,3,R32,101.0,8.0,3.0,71.0,52.0,38.0,7.0,9.0,7.0,8.0,1.0,3.0,67.0,40.0,28.0,9.0,10.0,4.0,8.0,271.0,196.0,247.0,231.0
2025-2831,Oeiras 1,Hard,32,C,20250106,7,P09O,7.0,,Zsombor Piros,R,180.0,HUN,25.235,BE90,,,Ricardas Berankis,R,175.0,LTU,34.546,6-3 7-5,3,R32,92.0,0.0,2.0,70.0,43.0,27.0,18.0,11.0,6.0,8.0,0.0,5.0,66.0,33.0,24.0,12.0,10.0,3.0,7.0,248.0,230.0,312.0,160.0
2025-2831,Oeiras 1,Hard,32,C,20250106,8,M0AC,,,Rudolf Molleker,R,188.0,GER,24.197,M0EA,8.0,,Pol Martin Tiffon,R,183.0,ESP,,7-6(3) 6-2,3,R32,80.0,5.0,5.0,58.0,35.0,27.0,13.0,10.0,3.0,5.0,0.0,9.0,69.0,35.0,21.0,15.0,10.0,3.0,7.0,283.0,187.0,252.0,221.0
2025-2831,Oeiras 1,Hard,32,C,20250106,9,SN54,,,Frederico Ferreira Silva,L,178.0,POR,29.807,H0B7,,,Trey Hilderbrand,R,196.0,USA,,6-7(6) 6-2 6-4,3,R32,155.0,7.0,7.0,89.0,48.0,36.0,20.0,15.0,3.0,7.0,15.0,11.0,104.0,61.0,42.0,13.0,15.0,5.0,12.0,307.0,166.0,723.0,36.0
2025-2831,Oeiras 1,Hard,32,C,20250106,10,GE28,,,Ivan Gakhov,L,191.0,RUS,28.172,A0ES,,,Pedro Araujo,R,183.0,PRT,,6-4 3-6 6-2,3,R32,137.0,2.0,1.0,88.0,62.0,41.0,11.0,13.0,5.0,8.0,2.0,2.0,86.0,50.0,32.0,16.0,14.0,2.0,7.0,314.0,159.0,415.0,109.0
2025-2831,Oeiras 1,Hard,32,C,20250106,11,KI48,,,Ergi Kirkin,R,180.0,TUR,25.944,GA79,,,Lorenzo Giustino,R,180.0,ITA,33.325,6-4 6-1,3,R32,75.0,5.0,0.0,60.0,37.0,26.0,15.0,9.0,5.0,6.0,0.0,2.0,44.0,22.0,9.0,14.0,8.0,0.0,4.0,286.0,183.0,265.0,206.0
2025-2831,Oeiras 1,Hard,32,C,20250106,12,R0FP,,,Daniel Rincon,L,185.0,ESP,21.999,E698,,,Gastao Elias,R,180.0,POR,34.119,6-3 6-3,3,R32,66.0,1.0,0.0,45.0,26.0,22.0,11.0,9.0,0.0,1.0,4.0,4.0,49.0,23.0,17.0,8.0,9.0,3.0,7.0,276.0,191.0,318.0,156.0
2025-2831,Oeiras 1,Hard,32,C,20250106,13,SM88,,,Karue Sell,R,183.0,BRA,31.149,B0JJ,,,Robin Bertrand,R,178.0,FRA,,6-2 6-3,3,R32,68.0,6.0,2.0,46.0,26.0,22.0,14.0,9.0,0.0,0.0,0.0,1.0,50.0,30.0,18.0,9.0,8.0,0.0,3.0,260.0,210.0,264.0,207.0
2025-2831,Oeiras 1,Hard,32,C,20250106,14,VA15,,,Duarte Vale,R,183.0,PRT,,M0N7,,,Daniel Merida,R,188.0,ESP,,2-6 6-4 7-6(5),3,R32,128.0,3.0,14.0,94.0,45.0,34.0,18.0,15.0,5.0,11.0,5.0,5.0,115.0,65.0,35.0,30.0,15.0,7.0,12.0,494.0,80.0,296.0,174.0
2025-2831,Oeiras 1,Hard,32,C,20250106,15,V0DI,,,Samuel Vincent Ruggeri,R,191.0,ITA,,D0L3,,,Matej Dodig,R,188.0,CRO,19.469,6-1 6-2,3,R32,77.0,6.0,3.0,48.0,18.0,18.0,15.0,8.0,1.0,2.0,0.0,6.0,48.0,19.0,11.0,9.0,7.0,3.0,8.0,274.0,192.0,266.0,204.0
2025-2831,Oeiras 1,Hard,32,C,20250106,16,Z419,,,Bernabe Zapata Miralles,R,183.0,ESP,27.984,Z0AB,,,Alexey Zakharov,R,188.0,RUS,24.712,6-3 6-4,3,R32,101.0,0.0,4.0,78.0,53.0,36.0,10.0,10.0,7.0,9.0,2.0,2.0,61.0,36.0,22.0,11.0,9.0,6.0,10.0,273.0,194.0,325.0,154.0
